log_id,user_id,system_accessed,access_time,access_type,act_geo_dev_location,access_timestamp
3271c486-eab7-43fe-b285-b7938abb04ec,b9a80465-bd50-4fd5-8838-7b5d25219d3c,AccountManager,2021-11-25 15:04:20.000,View,Halifax,2024-07-19 13:35:56.000
0aa3126c-0054-487c-a603-141b510049ff,cdfea962-dea1-41ee-819e-1ba2849189bf,InvestmentPortal,2021-05-09 20:18:40.000,DataExport,Nairobi,2024-05-01 06:18:08.000
0447e87b-913c-4fcb-b4c4-f9db36f779d7,91ca4ffb-bddb-40eb-a04d-14a814632ce0,InvestmentPortal,2024-09-26 08:57:35.000,View,Sao Paulo,2025-04-27 15:25:53.000
2a3fe1fa-a949-4cb1-b8ce-5bb804ef0087,217a2d74-7ce1-4769-8a96-854e35869faf,InvestmentPortal,2009-01-27 00:55:41.000,Login,Malmo,2025-03-10 09:34:51.000
b8ed86e1-bc4a-486e-83ea-ebcdb5d2e667,05357dc5-1961-481e-80ea-c3097c27254d,InvestmentPortal,1999-05-14 04:00:02.000,Login,Stuttgart,2024-06-30 21:39:18.000
669d70fb-498e-453c-b4d5-9df8e3923b33,a67c6685-ba9e-4714-a81b-40900ae9f995,AccountManager,2020-09-18 09:25:15.000,Login,Prague,2025-01-23 15:31:36.000
f9c65ced-f465-4c29-9dc4-b7ece65961c9,123a86ab-d2d6-4fbd-b7fc-90493c97fcef,MobileApp,2024-10-27 15:36:26.000,Login,Yokohama,2024-09-25 22:11:51.000
41c27a94-1950-42d4-8ec5-15f850b20b54,25c0cfb1-0f1d-4471-a483-84b0ac85e92a,InvestmentPortal,2014-08-10 13:11:01.000,Login,Cincinnati,2024-08-22 14:10:49.000
854c78b2-717b-4a49-8d44-e15cf7221dd5,38ecab86-42ea-4d09-b578-7db849b1df23,AccountManager,2020-07-28 03:04:14.000,View,Bordeaux,2025-04-11 09:12:28.000
c8d5bf21-3319-4e9d-bf2d-178aac1818d7,0991ac0e-17b0-43ec-9dd7-d7cd6eb326ba,InvestmentPortal,2023-08-28 19:09:33.000,View,Basel,2024-12-09 10:10:13.000
941b11de-f5a9-4df9-bdd4-6d6d64bc4e7d,c697f1d2-f4e6-4d51-9fd2-ea65c425d523,MobileApp,2017-05-27 06:51:11.000,Login,Edinburgh,2025-03-06 00:00:42.000
39a7cc5c-2139-4cf7-8016-4675acfbfe27,28b392aa-ae3c-4d80-81a2-e6b1b0fc473e,InvestmentPortal,2023-02-08 10:50:35.000,Login,Adelaide,2024-11-12 17:53:35.000
fb9ae8f5-c286-4425-be52-0fc1aa10aa41,153d13f9-be62-4417-9fcb-b52d66658464,InvestmentPortal,2025-02-05 10:01:34.000,Login,Denver,2024-04-01 21:58:21.000
9ef7e134-0a09-4c38-a7f8-f6f6123d263d,9f3c97f7-3aea-452c-8f52-3d8728f2549c,InvestmentPortal,2022-09-01 17:34:19.000,View,Nantes,2024-06-24 04:23:13.000
78ec0aa4-71a1-4c47-bcd0-3c40c4f31e83,99f8ed55-3e0c-434c-8dac-a60831adbf06,MobileApp,2021-03-27 06:50:16.000,View,Montpellier,2024-04-07 14:26:24.000
103c3af4-957e-42c7-b2d9-c2c27f5e6aa2,1c0cb985-579e-4587-a413-06bbb1ae37d5,MobileApp,2015-01-17 23:48:47.000,Login,Denver,2024-10-22 00:50:56.000
48de755b-7ade-4970-92a2-e015b7171d50,592f31be-2deb-4964-9894-a8f5b4f259b6,MobileApp,2018-02-08 18:47:07.000,View,Paris,2024-08-01 11:07:10.000
e3bcc2b9-ed02-4e04-818c-8b98f410d9bf,e69489d9-0b25-4666-bf74-cb45a7c082c6,InvestmentPortal,2019-04-24 15:30:27.000,Login,Ottawa,2025-03-30 07:03:12.000
6710074e-656d-4a68-a451-606bb0e471ba,84bf6595-0358-484d-801e-6f6cdeb1f14c,InvestmentPortal,2016-10-21 14:08:33.000,Login,Amsterdam,2024-04-17 05:10:27.000
492ca429-ee74-4ce1-a1d7-a12a4b82625d,56dea56a-ed79-44f7-a017-59863c9ac63a,TradeDesk,2023-08-14 15:07:54.000,Transaction,London,2024-12-30 13:28:10.000
d4d5f514-5b78-4020-8664-60c34a158f16,e62684b7-f765-4b2c-a905-2739a4c75617,AccountManager,2016-05-16 05:48:02.000,Login,Canberra,2024-06-06 10:42:52.000
4e9b554f-bd55-4047-a69d-05779bfed0d9,6f3b5c5f-b29b-4132-abc3-b6da0ce577bd,TradeDesk,2017-10-13 07:52:27.000,DataExport,Manila,2024-07-24 10:18:09.000
8c10568c-56d7-47c9-92f5-653bf6559fe6,ee36080f-a277-4081-8a38-0d17681fdd3a,MobileApp,2025-01-26 04:03:39.000,Login,Strasbourg,2024-05-19 12:48:47.000
e63602c7-a8dc-4cab-9c07-a7b23164c0a8,0175625f-c34c-4fc5-a35a-e35ed48001c8,InvestmentPortal,2025-04-16 10:17:12.000,View,Yokohama,2024-08-08 21:50:03.000
0d544d35-c1e9-422d-8f0a-9e06903cd1ce,e9fd961c-34ce-4e4d-bb9f-196b9ca674cd,MobileApp,2024-09-17 01:22:08.000,View,Vancouver,2025-04-02 09:37:38.000
5f1e86b7-92cb-4b33-87d9-3e63c93756a9,1cddd265-dfb7-4089-a175-22f2b02fc35d,AccountManager,2023-07-25 17:14:42.000,Login,Manchester,2024-07-16 07:38:00.000
5e90a16b-c79d-4ff2-b63b-a1ef682840a5,0f8fc4b3-35ec-4434-8c1a-81da334b4804,MobileApp,2025-01-14 12:37:20.000,Login,Malmo,2024-11-21 10:55:22.000
790bf743-b0ef-4629-90cf-fa54c1b4ed33,523a81d3-9ea8-43c9-a4be-6aa4ae7a89b2,MobileApp,2021-11-17 01:04:00.000,View,Tokyo,2024-07-26 10:09:17.000
281dcc8b-187a-41bb-b564-20b9e82a049b,eefb918f-1ec1-402a-8af8-6260e544e845,AccountManager,2020-02-11 05:01:49.000,View,Malmo,2024-08-06 06:27:06.000
39e63e15-6fbf-463a-98ea-ca93fb60a1bb,6704e10f-4a88-4c04-bae0-073cad9ff5a9,AccountManager,2015-01-12 11:31:30.000,Login,Sydney,2024-11-15 02:59:05.000
70230694-ed50-4bd5-a2b6-bf5167a797f5,42c8d0f0-93c1-4595-9b3d-f7c0c1090908,InvestmentPortal,2015-12-07 03:44:24.000,View,Frankfurt,2025-01-20 12:04:41.000
dbb0fc99-a140-4090-b040-4a09fad02ce5,41b29d3a-057d-4cde-a547-67b9a47eb30d,AccountManager,2023-06-08 07:41:10.000,Login,Istanbul,2024-05-28 15:30:23.000
2db0f801-409b-48b8-b2f5-7a4605b9bb11,9fed97b9-969c-4f1c-bb91-4b506f223a19,AccountManager,2023-09-24 14:14:50.000,View,Edinburgh,2024-09-17 21:35:01.000
09e916c9-1ae6-4939-83da-160a87ad9c3f,60f07ef0-8965-4a58-acc7-392b22ce294e,AccountManager,2025-03-16 20:52:15.000,Login,Reykjavik,2024-11-05 23:53:24.000
8ad69325-90e3-4f0b-92f4-45f866d6c74c,027f6f3e-2cac-4223-9aaa-19cef289347d,InvestmentPortal,2024-09-22 04:39:00.000,View,Amsterdam,2024-07-18 18:25:14.000
b63ee6cd-90f4-4555-92e0-a3ba5db6c407,c9adb9c0-fbe1-4612-b25c-824c278afb32,InvestmentPortal,2018-08-18 15:17:21.000,Login,Bordeaux,2024-05-26 23:54:01.000
1e457b57-5051-451d-bf46-766bb21f5fdb,6c0b7344-816e-4360-bf37-b1d78156e15d,InvestmentPortal,2022-10-24 15:10:23.000,Login,Calgary,2025-03-14 22:50:06.000
3ec76f04-cbb1-45ce-b38d-d39731e4504e,ba4bface-e78a-479c-8fd0-21ba3a36780e,InvestmentPortal,2011-12-17 19:28:38.000,Login,Leeds,2025-01-16 22:23:16.000
14e5e58e-c279-41af-bcad-5081a0c95a86,518f946e-87a5-4be2-9bb3-f682f8002279,InvestmentPortal,2001-06-04 17:54:56.000,View,Osaka,2024-12-14 03:45:20.000
f0b40b27-7d0b-49df-a92c-bc64ace89e85,c9a2526a-6dfd-41ca-8642-6dd0bf3397df,MobileApp,2023-01-12 10:04:26.000,View,Frankfurt,2024-07-21 14:33:44.000
cfac5324-788f-46f8-b75e-5363eeaf0bca,fa5327fc-81e6-4e15-943b-7f2a548147dc,MobileApp,2024-09-05 09:50:29.000,View,Rotterdam,2024-12-18 14:17:39.000
9c57cb0e-f3a4-4c24-8f66-0a089441bab0,c697f1d2-f4e6-4d51-9fd2-ea65c425d523,AccountManager,2015-10-19 13:11:39.000,View,Paris,2024-09-04 18:58:08.000
0b75d213-7f9f-4225-9aea-10ea4abeace8,2a432e00-9658-4e39-9b3e-2d4d351f9cfa,InvestmentPortal,2016-03-11 01:29:07.000,Transaction,Moscow,2025-04-29 04:01:33.000
58768afe-f9d7-4c02-ae4c-1fc59f57c60b,6d15cb59-afcd-462f-9f65-3a3cfe3a6cb9,InvestmentPortal,2022-08-01 00:08:22.000,Transaction,Moscow,2024-11-06 15:20:29.000
e56880c1-5c87-487a-a850-6241d3f8a6d8,3dfd9405-327e-4307-b58d-93094f6aa7af,InvestmentPortal,2020-01-26 14:08:04.000,View,Tokyo,2024-08-03 21:19:48.000
3e42de63-7439-43ed-8f89-87f52c15f441,1f10a929-b3ad-4096-9295-4c8d601f833b,InvestmentPortal,2016-05-20 21:27:19.000,DataExport,Nairobi,2024-12-26 04:52:50.000
0165f016-fbed-489c-9eb5-da29fe9b5a04,2becdfe8-1c45-48bf-ad26-584beb27bd4d,MobileApp,2012-09-01 20:41:59.000,Login,Frankfurt,2024-07-04 22:24:37.000
d8164776-ea1f-4252-8e78-8e2962675ee0,5f2f755c-c7b1-4c08-9e1a-d19f280c1ae4,TradeDesk,2025-03-06 07:06:13.000,DataExport,Mexico City,2025-02-18 00:19:47.000
16e64f46-f561-440e-94c4-dbc5b78a750e,972e6455-0a75-497d-b745-b89827bbf8b4,InvestmentPortal,2022-04-20 16:37:27.000,Login,Bordeaux,2024-11-12 04:48:49.000
b94c0d1a-e69f-4c05-aa81-d4ca483d0c10,cdfd641b-1af7-40df-ab94-e00f1abd72a0,MobileApp,1990-05-28 00:58:45.000,Login,Raleigh,2025-03-16 14:08:18.000
7f96ff8a-3583-420f-a8c4-e514353839de,fb5bf53d-6001-4744-9a60-ff8dd9db93d4,MobileApp,2023-10-25 12:41:39.000,Login,Phoenix,2025-02-13 07:47:40.000
9f2db575-baa1-45c7-8562-1c940b7e1ec9,cb498215-08a6-4eb7-a311-0d9bc7b40f1b,AccountManager,2019-08-09 13:47:27.000,Login,Lyon,2024-11-01 06:56:21.000
79d7e63c-d317-4d2e-90bd-a8b80531c1c2,2da32669-8939-4aea-9149-1888c9dc6c18,AccountManager,2013-10-25 07:40:07.000,View,Indianapolis,2024-07-21 21:00:11.000
8f4c4716-8647-41ba-8953-77f03bb7333b,0d525d5e-46c0-4e9f-a8e9-d88fb35076d4,InvestmentPortal,2022-01-26 22:57:12.000,Login,Tel Aviv,2024-10-29 07:38:53.000
7e9ffd99-2fc6-4ca9-b5d7-4612ec5c546e,c154ccdd-8aad-4a13-8d24-51590b5817e9,AccountManager,2018-08-09 13:00:45.000,View,Amsterdam,2024-07-27 16:18:03.000
ad43985a-984c-41a0-b1e5-ce1735b71119,09fc069b-6731-4449-a4ca-7cf11e86f7f9,MobileApp,2024-01-04 13:40:36.000,View,Auckland,2024-05-18 20:58:10.000
dcd370a4-48e3-4dbb-b681-b588947da013,7cedc074-66c2-4804-ba4e-087c86ea8789,MobileApp,2024-07-05 17:56:26.000,Login,Frankfurt,2024-05-22 21:16:56.000
0842c6b6-9a68-4240-9f40-5c3f7b03594e,1b00f64c-e3d6-4dc6-88de-97f8ee6c6db2,AccountManager,2017-10-31 04:56:14.000,View,Rotterdam,2025-03-10 17:34:51.000
6b90ef0a-801e-477b-ac26-85e3151c1490,9144ea89-6402-4831-9a4f-400c3a8aebb5,MobileApp,2024-09-12 16:00:01.000,Login,Denver,2024-09-30 17:44:59.000
bce04f70-7bdc-42aa-b182-248d5bd9fe83,5d02fa3f-ef02-4c2c-b5c4-3e07ce4f80fc,AccountManager,2024-04-10 17:24:34.000,Login,Kyoto,2024-07-31 11:34:29.000
e28ee072-dd9e-4b1b-b657-b7fb759e7904,66163a01-8783-4e2f-b9a0-20675f4ac6b7,AccountManager,2020-03-05 09:48:55.000,View,Seattle,2025-04-15 09:56:17.000
05d34a01-d886-4680-adc6-f487dc007dc5,c9c2f11b-4766-40ec-a3e9-3326f8935c94,MobileApp,2025-01-08 22:09:34.000,View,Sacramento,2024-10-30 05:18:55.000
0b058cc8-e82d-4362-b6fa-a591107ca30b,274505f3-606d-4d04-927f-ce20d246bef5,InvestmentPortal,2024-05-11 12:26:43.000,View,Bogota,2024-05-20 13:25:34.000
73e9b884-89c7-4178-9c69-710c04255f49,e9fd961c-34ce-4e4d-bb9f-196b9ca674cd,AccountManager,2024-12-09 05:50:22.000,View,Dusseldorf,2024-05-28 21:38:18.000
6174157b-b244-4644-b9b9-9e6720c2d744,1ffb3f75-766d-4c80-902f-7b7a2db18c72,InvestmentPortal,2021-06-23 05:43:29.000,View,Vilnius,2024-08-06 14:28:14.000
bd331e86-499b-4f7d-94d0-f22b474b6ddd,4f5ef4f5-0f7c-4c4b-bda6-2bce3a6e3321,AccountManager,2022-02-11 03:07:24.000,Login,Austin,2024-10-26 06:26:07.000
ec8f0b68-2e25-41ec-a288-1d2256f3fe5a,6500b59d-6587-4444-81bb-526d2abadd78,InvestmentPortal,2021-12-09 23:21:11.000,Transaction,Bogotá,2024-10-10 04:14:25.000
e39ce8d5-e2a8-4364-a333-97a17b6e61ea,b6a93b3a-47a3-4e32-a008-f9f11a4c1401,InvestmentPortal,2010-03-25 20:35:57.000,View,Turku,2024-05-14 00:02:19.000
151250b6-3773-4257-ab16-51a465f75ab7,e62066ce-b055-4e70-b696-f5fc483edc63,InvestmentPortal,2023-08-21 20:08:59.000,View,Tel Aviv,2025-01-14 23:58:14.000
87b6c92f-b631-4109-b18b-5e5a3db98867,9abfd52f-316c-41fb-92a0-94ef1bdcb3fc,AccountManager,2008-07-07 16:47:58.000,View,Vilnius,2024-06-06 08:33:36.000
bcc840ed-7135-4f7c-a11d-430f685598fc,66163a01-8783-4e2f-b9a0-20675f4ac6b7,AccountManager,2015-10-12 12:57:22.000,View,Copenhagen,2024-07-26 21:32:05.000
1bde8975-26aa-44cf-aa43-470b632160de,6f216780-a95d-471a-8368-fcc35ce45cbb,MobileApp,2019-01-05 02:52:11.000,View,Zurich,2024-05-05 05:57:43.000
4457629c-624c-4943-8ce3-7073ec134c37,9e68d100-f7cd-4539-8a2c-9396b9f380e3,MobileApp,2019-12-04 18:05:36.000,Login,Chicago,2024-11-18 14:41:24.000
66806456-aea5-46dc-9b0f-1b2e98e0469f,5a30170d-54bb-4a06-8c60-8e27166ea11a,InvestmentPortal,2022-03-10 05:27:15.000,Transaction,Dhaka,2024-04-10 19:38:37.000
b15b7177-0597-43ba-aee0-d51251f52058,f4b758b5-ad42-455e-9d8c-6ff4c150eb33,AccountManager,2021-09-20 11:30:35.000,View,Philadelphia,2025-01-16 17:08:29.000
4dc770e4-9b99-4196-a981-b0cca3c91c73,0e199178-8973-43f8-9ed4-748aec394d84,MobileApp,2022-08-08 07:04:39.000,View,Paris,2025-03-16 21:38:02.000
6a2203e7-7112-4aa3-9d5a-d03e4885036f,670f6550-019a-4ba7-bcbf-2cab0eceaf07,AccountManager,2023-10-08 20:02:50.000,Login,Copenhagen,2025-03-22 09:20:03.000
527be978-f7d6-4891-9104-fbdd5884e835,cdfea962-dea1-41ee-819e-1ba2849189bf,InvestmentPortal,2016-04-21 10:02:44.000,DataExport,Nairobi,2024-09-10 19:32:10.000
e9b92b1d-e660-4b27-b42c-deb427e91fd0,4ca16e7e-e577-4214-96f2-a4d7dd73d4b6,MobileApp,2022-12-18 19:52:08.000,Login,San Jose,2025-02-14 00:19:51.000
423645c6-3bd4-43d8-9d9a-0dcf57a0e1d2,d03f9ef6-6113-4c38-bae1-95d797024ffb,InvestmentPortal,2023-12-17 19:18:54.000,DataExport,Athens,2024-04-13 01:27:11.000
578ff2de-3839-47df-b6b9-628aa9319879,5e0d74e3-133d-443b-b645-286e92c9e37a,AccountManager,2024-01-10 00:38:54.000,Login,Sydney,2024-09-14 06:28:55.000
c39fc822-d5cb-4888-8084-afd8dda4e882,79143385-26f0-4227-b0c2-beeffff78e56,MobileApp,2024-03-22 05:47:33.000,Login,Philadelphia,2025-02-07 00:47:27.000
f25a073a-25a6-4f0c-ab24-1c66c151c4bd,5e4f498c-74c8-4e2b-aa24-34184abcdfb4,InvestmentPortal,2019-05-12 12:27:42.000,View,Andorra la Vella,2024-07-02 08:48:59.000
50cd3be7-8668-4c87-ac48-7c9607a9ed6d,72fc9bbd-39dd-4985-b0c3-700f0eced985,InvestmentPortal,2016-08-05 17:26:12.000,Transaction,Manila,2024-09-28 20:08:31.000
a3f6e47d-4c4e-4483-9039-bac2324cd648,c2a6d003-e6c2-4d21-b38d-a685155ff5dd,InvestmentPortal,2013-08-19 18:58:43.000,Login,Tel Aviv,2025-02-20 13:29:17.000
0823444e-bd96-408c-8d12-8c15856277cd,f81674fe-95cd-45ca-84de-1454b111e42a,MobileApp,2015-11-15 09:42:00.000,Login,Reykjavik,2025-02-10 00:53:16.000
c4d431cb-877e-4ffe-8138-5afc4a00be91,91b2649c-6e44-4120-aa59-1a439a03c337,InvestmentPortal,2024-03-04 18:58:24.000,Login,Philadelphia,2024-06-25 00:00:16.000
2ebfab66-eda2-4b39-b4c0-33c1b5da53f4,222bef4f-f7a9-4914-a600-5b0b467a3721,AccountManager,2024-05-15 11:52:39.000,View,Canberra,2025-01-14 04:13:37.000
0723710c-f8bd-491a-b426-fc59f0c47da5,66918ab3-8011-40d0-8473-b75467bdc913,InvestmentPortal,2025-03-18 23:20:01.000,Login,Auckland,2024-05-27 19:09:21.000
569a1c8a-2534-484c-ad0f-7b98a3ebffa1,868e4422-19c2-406a-a337-d2cc854169b5,MobileApp,2023-10-08 12:08:02.000,View,Charlotte,2024-11-08 12:46:40.000
2267a2a8-2788-4110-9128-a53438382839,3601e5b7-1dc9-47cb-b093-467e2204eded,InvestmentPortal,2024-12-04 16:39:56.000,View,Calgary,2024-11-08 07:48:59.000
ebc4c1ad-0f8c-420b-b6d7-58355b41241f,65cbb4d7-f3e6-47e2-9308-cd58ecc0124e,InvestmentPortal,2014-06-24 11:34:37.000,Transaction,Nairobi,2025-01-30 18:27:37.000
617d9c9a-7159-4468-b561-4e13845811db,c33e1d0e-c952-4ad7-9b3a-9dfe84879a75,InvestmentPortal,2019-10-22 12:12:54.000,View,Edinburgh,2024-05-04 04:07:33.000
e6690cba-22a8-4bf5-9782-18708e38cbad,eafe2c8e-a77c-42d8-a354-abdb13971036,MobileApp,2025-04-19 22:52:09.000,Login,Glasgow,2024-05-06 06:02:46.000
336d7e9f-e27f-43aa-bb79-8eb1a19c96c8,1b533cdb-7b76-4e90-8c8a-82ccb18b20d6,MobileApp,2020-11-02 18:04:02.000,View,Copenhagen,2024-06-28 23:51:53.000
2718b721-b5c3-47f6-bb2d-f5b4a0b38b5c,4ed85028-1eea-481b-87ed-d6cdb9c1ebbb,InvestmentPortal,2002-02-20 12:10:57.000,Login,San Diego,2024-10-27 10:09:23.000
fd19c3b1-2bbb-48b1-b48c-4facc31e409c,d4c8b136-2a18-4bc8-a680-70e1901269e7,AccountManager,2011-12-18 12:24:14.000,Login,Brisbane,2025-01-20 14:02:36.000
70e5ef1e-3a0d-4d31-8072-a60882ed0710,47258ceb-671a-41d1-9094-310180094afd,InvestmentPortal,2025-02-19 02:30:48.000,View,Lyon,2024-10-05 06:16:40.000
6b677e5d-395d-4805-9f31-7e679e9f6dec,03279a26-5519-45ad-a391-b0a0b80b0eee,InvestmentPortal,2022-10-10 17:15:42.000,Login,Melbourne,2024-05-10 00:53:56.000
ea0986e8-1921-49e9-beea-b2274613b8c5,a019f7c9-c520-43d3-a7da-cbbf22c27e2d,InvestmentPortal,2012-08-23 19:09:47.000,View,Denver,2025-02-04 11:49:41.000
fc366b47-2965-479f-8358-0c7fea386391,08d47d9a-9d55-4ad8-a71f-a0e1de76ee85,InvestmentPortal,2020-01-29 13:24:22.000,View,Montpellier,2025-03-22 06:33:56.000
3a1e2116-a7af-4c8e-bc08-1a73180ae4fb,1eff9117-2314-4336-8a0e-6e8fac7cb20f,AccountManager,2013-08-13 03:07:48.000,Login,Montreal,2024-07-28 12:32:19.000
63eb0bf1-2709-498e-8785-7ea64670238c,6400b18c-ed05-4b96-8fa0-6c8513078851,MobileApp,2024-01-28 04:38:45.000,View,Vaduz,2024-06-23 05:18:15.000
a94742ee-3bb8-441b-9e57-0a7b49d23779,4ce0b0b8-d98a-4d66-9e03-83c3f05ba4a3,MobileApp,2025-04-14 09:38:52.000,Login,Pittsburgh,2024-12-28 02:37:13.000
2e334f13-fe16-4c7e-86bc-f32d61a28aa2,807a0653-b37c-4597-9ae6-7ebed56a901f,AccountManager,2024-11-14 15:44:31.000,Login,Tokyo,2024-09-22 06:23:36.000
de1440a5-da4a-41b5-a6ea-e4fdd561ad5a,03200e17-a5ab-48b8-a2f3-b6040f0a729a,MobileApp,2024-12-16 18:27:01.000,Login,Nashville,2024-04-02 04:38:51.000
3b25633a-692d-49a9-802d-1099f8e34147,f1381299-391c-4564-b2c8-d21e5893df53,MobileApp,2024-05-21 17:35:54.000,View,Ottawa,2025-01-17 16:30:56.000
6132bc89-cad6-453f-a99e-0d63923e4f3a,b5c16790-9113-42a2-b05e-12a56ce86e60,MobileApp,2007-05-07 12:02:22.000,Login,Andorra la Vella,2024-05-09 15:17:32.000
11fb8dde-ca99-4bda-9b51-dd5cbcf91f1f,1fd76ea2-c80a-49c8-bfd4-3d1373ceb2fd,InvestmentPortal,2024-12-07 13:12:18.000,Login,Halifax,2024-12-10 11:13:45.000
25adda64-0a15-43c4-894f-8f63020a412f,f43bfa4a-9f20-4a5d-be15-fbf9eacbf542,MobileApp,2011-12-05 20:08:56.000,Login,Osaka,2024-08-19 09:47:06.000
f334c61e-802b-4bba-ab09-49eae7bdf9ef,09dad7e8-0379-47d8-aeab-6a6ce9471443,AccountManager,2019-09-12 13:37:25.000,Login,Ljubljana,2025-03-07 11:14:30.000
6d8703b5-a53f-4887-be9f-206c569b0568,ea4acccc-7ff0-4d99-88b8-82dc465a6d06,AccountManager,2000-03-01 17:09:20.000,View,Turku,2024-10-06 13:26:22.000
ff756968-ae93-4d1a-933b-7ee73781b2ba,5f000855-5466-4f7e-b88b-77a6b09b466a,AccountManager,2020-05-05 08:33:51.000,Login,Montreal,2024-09-07 00:52:27.000
e8314966-7b8f-4b1c-b053-0a3c0b764088,b8f049fa-4841-4bbe-9404-9d6d099a64af,MobileApp,2017-03-15 07:50:25.000,Login,Beijing,2024-09-28 11:02:22.000
3487d861-a82a-462b-b1b2-613569a19644,8299039e-4dd9-44ce-8228-ef57792213b3,TradeDesk,2019-05-03 02:42:41.000,DataExport,Lagos,2024-08-15 14:48:24.000
8585887e-5a1f-4262-84e0-68a345b3f60d,ef1ebdbc-b79f-49d9-a8d1-986683fe787e,InvestmentPortal,2024-07-09 08:44:11.000,Login,Charlotte,2024-11-02 08:13:00.000
980c4db9-0e0e-4194-b535-268e2a5aa9c0,826f0686-8a2e-4cd5-89cd-50ee94f7e0c7,AccountManager,2023-10-03 19:43:21.000,Login,Vilnius,2025-03-08 05:24:18.000
cb39de47-7b07-4eb7-9ee4-823eefac34d0,47fb4596-e210-4656-b529-58fe68a3fec3,InvestmentPortal,2019-06-21 12:56:23.000,View,Toronto,2024-09-19 22:48:41.000
6da972e2-f53d-4355-b0e5-71d10ccc43cf,1c6efbda-3110-4c56-863b-22bed5bb0932,MobileApp,2014-11-17 01:56:17.000,View,Phoenix,2025-03-11 07:15:57.000
1fc219d0-1481-4eba-819b-7e31f84d2615,4c13b326-b58d-4c3a-a54b-161187e34e4d,InvestmentPortal,2024-02-22 05:31:40.000,View,Auckland,2024-09-14 10:40:53.000
8ea584bf-9245-4c65-9775-21d16e4a3c8d,d9075382-870a-419c-85cf-968a6f02ddd9,AccountManager,2024-10-09 11:31:54.000,View,Bern,2025-01-25 12:40:06.000
3efd3c69-1266-4f48-8f56-e961ab65dfd7,c2d2c126-789a-449c-b588-20d43a74c571,InvestmentPortal,2024-12-09 01:41:02.000,View,Stockholm,2024-08-29 02:01:38.000
2b3c6174-6148-42bc-a44c-459d9ea91989,d67c8c56-0a77-4401-af0c-ba9c6b651bf1,MobileApp,2023-04-04 06:53:42.000,Login,Columbus,2025-04-10 03:25:23.000
fc652b43-28e6-4541-8125-fb01448ecd51,8351750c-093d-4a3f-9a08-17bac60b60eb,InvestmentPortal,2023-09-07 11:14:52.000,Login,Malmo,2024-06-02 14:54:30.000
9d988877-dae6-438c-9f2f-e5969a4a16c1,43d3feaf-e8bc-43e9-b6f0-3ea70edab7a5,MobileApp,2014-11-05 16:27:40.000,Login,Nantes,2025-03-31 12:53:01.000
5a0bd399-148e-4a9e-8389-c0aea6a77aae,369854b9-a852-49f3-8833-9888323851e0,InvestmentPortal,2024-05-15 09:14:54.000,View,Zurich,2024-12-07 16:07:46.000
f7b57d01-e3bf-4bb2-a91b-e5eb4658b848,25c0cfb1-0f1d-4471-a483-84b0ac85e92a,MobileApp,2019-08-12 18:28:12.000,Login,Manchester,2025-04-15 05:08:21.000
52b5f1b5-04fb-469d-a35b-09170b822a6d,2ff1f6fa-40fc-4063-b490-7bad15b131ea,InvestmentPortal,2025-02-06 00:17:50.000,Login,Basel,2024-10-12 12:09:33.000
eea69d33-f43a-4bcd-ad9b-a07dc3338868,ed29b6f6-9c6c-4f07-aaa8-749ae9f3b9ae,TradeDesk,2016-04-17 02:14:12.000,Transaction,Moscow,2024-07-29 10:46:00.000
ceb4f712-42a6-45d3-b2e3-a7c094746328,7c3ca046-969f-4c78-a260-177aad6ab9c2,AccountManager,2025-04-12 21:35:54.000,Login,Charlotte,2024-04-02 00:55:20.000
c4280d0a-915a-4a52-87d8-e7dd88fb2360,d24cb409-bbdc-47ab-8ba4-2be7e5e34997,InvestmentPortal,2024-11-28 19:32:26.000,Transaction,Athens,2024-11-05 20:44:37.000
9b2cc9a4-baab-4b7d-b00f-3d042eeb1d09,ca7d1fb5-faca-48d1-a5db-cc71b56522ed,AccountManager,2001-02-06 07:59:44.000,View,Tel Aviv,2024-08-29 10:10:04.000
63659ded-6906-4c7a-8f9a-69339953776c,bc193eb5-41d7-48ed-a11b-b504c6bd235c,AccountManager,2015-06-15 08:47:01.000,Login,Milwaukee,2024-07-15 00:20:03.000
de77864d-4030-4d98-9b4f-a51a136d5a76,6ce16ea3-e1e9-4cdb-b4ca-df3d0131600f,MobileApp,2023-10-09 23:53:40.000,View,Tel Aviv,2024-05-17 21:24:49.000
ad3829c4-5da8-475a-b7fa-614d60986be3,1b8400f9-165e-43cf-875d-7e97a9b742f4,AccountManager,2025-02-02 13:09:44.000,View,Portland,2024-05-09 16:14:12.000
4ea97f89-57ca-490d-b016-d7a514ecadc5,c33e1d0e-c952-4ad7-9b3a-9dfe84879a75,AccountManager,2010-09-06 15:29:58.000,View,Toronto,2025-04-26 12:21:03.000
a4802e13-212d-416f-ba65-549a766c6c4b,60a7f09b-7218-41ce-be2d-914d36ce9779,MobileApp,2019-08-09 18:55:04.000,View,Osaka,2024-12-23 23:05:22.000
82053907-5391-4991-8bba-a52a38ef9d0d,68d8ea77-adbe-4244-aa09-2d38fd93448f,AccountManager,2023-06-27 04:19:34.000,Login,Austin,2025-02-23 23:24:53.000
006fe912-0123-418b-98f2-291688fb85ef,7cd1f425-b460-4814-9124-6fa12c2f8eb4,AccountManager,2019-12-27 10:26:29.000,View,San Francisco,2024-10-20 07:41:02.000
